cat_level_name,cat_level_url,Category_Level_1,Category_Level_2,Category_Level_3,Category_Level_4,Category_Level_5,Category_Level_6,Category_Level_7,Category_Level_8,Category_Level_9,Category_Level_10
electronics > Accessories > Memory Cards > CompactFlash Memory Cards,https://www.amazon.ae/b?node=12303894031&ref=sr_nr_n_1,electronics , Accessories , Memory Cards , CompactFlash Memory Cards,,,,,,
electronics > Accessories > Memory Cards > Micro SD Memory Cards,https://www.amazon.ae/b?node=12303896031&ref=sr_nr_n_2,electronics , Accessories , Memory Cards , Micro SD Memory Cards,,,,,,
electronics > Accessories > Memory Cards > SecureDigital Memory Cards,https://www.amazon.ae/b?node=12303899031&ref=sr_nr_n_3,electronics , Accessories , Memory Cards , SecureDigital Memory Cards,,,,,,
electronics > Accessories > Mobile Phone Accessories > Adhesive Card Holders,https://www.amazon.ae/Adhesive-Card-Holders-Accessories/b?ie=UTF8&node=21529451031,electronics , Accessories , Mobile Phone Accessories , Adhesive Card Holders,,,,,,
electronics > Accessories > Mobile Phone Accessories > Virtual Reality (VR) Headsets,https://www.amazon.ae/Virtual-Reality-VR-Headsets-Accessories/b?ie=UTF8&node=12304347031,electronics , Accessories , Mobile Phone Accessories , Virtual Reality (VR) Headsets,,,,,,
electronics > Accessories > Mobile Phone Accessories > Cables & Adapters,https://www.amazon.ae/Cables-Adapters-Accessories/b?ie=UTF8&node=21529452031,electronics , Accessories , Mobile Phone Accessories , Cables & Adapters,,,,,,
electronics > Accessories > Mobile Phone Accessories > Camera Privacy Covers,https://www.amazon.ae/Camera-Privacy-Covers-Accessories/b?ie=UTF8&node=21074738031,electronics , Accessories , Mobile Phone Accessories , Camera Privacy Covers,,,,,,
electronics > Accessories > Mobile Phone Accessories > Automobile Accessories,https://www.amazon.ae/Automobile-Accessories/b?ie=UTF8&node=12304044031,electronics , Accessories , Mobile Phone Accessories , Automobile Accessories,,,,,,
electronics > Accessories > Mobile Phone Accessories > Cases & Covers,https://www.amazon.ae/Cases-Covers-Accessories/b?ie=UTF8&node=12304045031,electronics , Accessories , Mobile Phone Accessories , Cases & Covers,,,,,,
electronics > Accessories > Mobile Phone Accessories > Décor,https://www.amazon.ae/D%C3%A9cor-Accessories/b?ie=UTF8&node=21529447031,electronics , Accessories , Mobile Phone Accessories , Décor,,,,,,
electronics > Accessories > Mobile Phone Accessories > Gaming Accessories,https://www.amazon.ae/Gaming-Accessories/b?ie=UTF8&node=21529448031,electronics , Accessories , Mobile Phone Accessories , Gaming Accessories,,,,,,
electronics > Accessories > Mobile Phone Accessories > Grips,https://www.amazon.ae/Grips-Accessories/b?ie=UTF8&node=21529445031,electronics , Accessories , Mobile Phone Accessories , Grips,,,,,,
electronics > Accessories > Mobile Phone Accessories > Headphones,https://www.amazon.ae/Headphones-Accessories/b?ie=UTF8&node=12303875031,electronics , Accessories , Mobile Phone Accessories , Headphones,,,,,,
electronics > Accessories > Mobile Phone Accessories > Lanyards & Wrist Straps,https://www.amazon.ae/Lanyards-Wrist-Straps-Accessories/b?ie=UTF8&node=21529449031,electronics , Accessories , Mobile Phone Accessories , Lanyards & Wrist Straps,,,,,,
"electronics > Accessories > Mobile Phone Accessories > Maintenance, Upkeep & Repairs",https://www.amazon.ae/Maintenance-Upkeep-Repairs-Accessories/b?ie=UTF8&node=21529450031,electronics , Accessories , Mobile Phone Accessories ," Maintenance, Upkeep & Repairs",,,,,,
electronics > Accessories > Mobile Phone Accessories > Chargers,https://www.amazon.ae/Chargers-Accessories/b?ie=UTF8&node=12304046031,electronics , Accessories , Mobile Phone Accessories , Chargers,,,,,,
electronics > Accessories > Mobile Phone Accessories > Mounts,https://www.amazon.ae/Mounts-Accessories/b?ie=UTF8&node=27295803031,electronics , Accessories , Mobile Phone Accessories , Mounts,,,,,,
electronics > Accessories > Mobile Phone Accessories > Photo & Video Accessories,https://www.amazon.ae/Photo-Video-Accessories/b?ie=UTF8&node=21529446031,electronics , Accessories , Mobile Phone Accessories , Photo & Video Accessories,,,,,,
electronics > Accessories > Mobile Phone Accessories > Portable Speakers & Docks,https://www.amazon.ae/Portable-Speakers-Docks-Accessories/b?ie=UTF8&node=12304077031,electronics , Accessories , Mobile Phone Accessories , Portable Speakers & Docks,,,,,,
electronics > Accessories > Mobile Phone Accessories > Micro SD Cards,https://www.amazon.ae/Micro-SD-Cards-Accessories/b?ie=UTF8&node=12303896031,electronics , Accessories , Mobile Phone Accessories , Micro SD Cards,,,,,,
electronics > Accessories > Mobile Phone Accessories > Screen Expanders & Magnifiers,https://www.amazon.ae/Screen-Expanders-Magnifiers-Accessories/b?ie=UTF8&node=12304058031,electronics , Accessories , Mobile Phone Accessories , Screen Expanders & Magnifiers,,,,,,
electronics > Accessories > Mobile Phone Accessories > Signal Boosters,https://www.amazon.ae/Signal-Boosters-Accessories/b?ie=UTF8&node=12304061031,electronics , Accessories , Mobile Phone Accessories , Signal Boosters,,,,,,
electronics > Accessories > Mobile Phone Accessories > Single Ear Bluetooth Headsets,https://www.amazon.ae/Single-Ear-Bluetooth-Headsets-Accessories/b?ie=UTF8&node=15901053031,electronics , Accessories , Mobile Phone Accessories , Single Ear Bluetooth Headsets,,,,,,
electronics > Accessories > Mobile Phone Accessories > Smartwatch Accessories,https://www.amazon.ae/Smartwatch-Accessories/b?ie=UTF8&node=12304063031,electronics , Accessories , Mobile Phone Accessories , Smartwatch Accessories,,,,,,
electronics > Accessories > Mobile Phone Accessories > Protective Skins,https://www.amazon.ae/Protective-Skins-Accessories/b?ie=UTF8&node=12304062031,electronics , Accessories , Mobile Phone Accessories , Protective Skins,,,,,,
electronics > Accessories > Mobile Phone Accessories > Stands,https://www.amazon.ae/Stands-Accessories/b?ie=UTF8&node=27295804031,electronics , Accessories , Mobile Phone Accessories , Stands,,,,,,
electronics > Accessories > Mobile Phone Accessories > Speakers,https://www.amazon.ae/Speakers-Accessories/b?ie=UTF8&node=12304370031,electronics , Accessories , Mobile Phone Accessories , Speakers,,,,,,
electronics > Accessories > Mobile Phone Accessories > Styli,https://www.amazon.ae/Styli-Accessories/b?ie=UTF8&node=12304064031,electronics , Accessories , Mobile Phone Accessories , Styli,,,,,,
electronics > Accessories > Mobile Phone Accessories > UV Phone Sterilizer Boxes,https://www.amazon.ae/UV-Phone-Sterilizer-Boxes-Accessories/b?ie=UTF8&node=21701663031,electronics , Accessories , Mobile Phone Accessories , UV Phone Sterilizer Boxes,,,,,,
electronics > Accessories > Portable Sound & Vision Accessories > Audio Headphones,https://www.amazon.ae/b?node=12303875031&ref=sr_nr_n_1,electronics , Accessories , Portable Sound & Vision Accessories , Audio Headphones,,,,,,
electronics > Accessories > Portable Sound & Vision Accessories > MP3 Player Accessories,https://www.amazon.ae/b?node=12304075031&ref=sr_nr_n_2,electronics , Accessories , Portable Sound & Vision Accessories , MP3 Player Accessories,,,,,,
electronics > Accessories > Portable Sound & Vision Accessories > Portable Speakers & Docks,https://www.amazon.ae/b?node=12304077031&ref=sr_nr_n_3,electronics , Accessories , Portable Sound & Vision Accessories , Portable Speakers & Docks,,,,,,
"electronics > Accessories > Tablet Accessories > Tablet Bags, Cases & Sleeves",https://www.amazon.ae/b?node=12050408031&ref=sr_nr_n_1,electronics , Accessories , Tablet Accessories ," Tablet Bags, Cases & Sleeves",,,,,,
electronics > Accessories > Tablet Accessories > Tablet Accessory Bundles,https://www.amazon.ae/b?node=12050409031&ref=sr_nr_n_2,electronics , Accessories , Tablet Accessories , Tablet Accessory Bundles,,,,,,
electronics > Accessories > Tablet Accessories > Camera Privacy Covers,https://www.amazon.ae/b?node=21074738031&ref=sr_nr_n_3,electronics , Accessories , Tablet Accessories , Camera Privacy Covers,,,,,,
electronics > Accessories > Tablet Accessories > Graphic Tablet Pens,https://www.amazon.ae/b?node=12050381031&ref=sr_nr_n_4,electronics , Accessories , Tablet Accessories , Graphic Tablet Pens,,,,,,
electronics > Accessories > Tablet Accessories > Tablet Keyboards,https://www.amazon.ae/b?node=12050411031&ref=sr_nr_n_5,electronics , Accessories , Tablet Accessories , Tablet Keyboards,,,,,,
electronics > Accessories > Tablet Accessories > Tablet Screen Protectors,https://www.amazon.ae/b?node=12050416031&ref=sr_nr_n_6,electronics , Accessories , Tablet Accessories , Tablet Screen Protectors,,,,,,
electronics > Accessories > Tablet Accessories > Tablet Skins & Decals,https://www.amazon.ae/b?node=12050417031&ref=sr_nr_n_7,electronics , Accessories , Tablet Accessories , Tablet Skins & Decals,,,,,,
electronics > Accessories > Tablet Accessories > Tablet Stands,https://www.amazon.ae/b?node=12050418031&ref=sr_nr_n_8,electronics , Accessories , Tablet Accessories , Tablet Stands,,,,,,
electronics > Accessories > Tablet Accessories > Mobile Phone Stylus Pens,https://www.amazon.ae/b?node=12304064031&ref=sr_nr_n_9,electronics , Accessories , Tablet Accessories , Mobile Phone Stylus Pens,,,,,,
electronics > Accessories > Telephone & VoIP Accessories > Additional Telephone Handsets & Chargers,https://www.amazon.ae/b?node=12304101031&ref=sr_nr_n_1,electronics , Accessories , Telephone & VoIP Accessories , Additional Telephone Handsets & Chargers,,,,,,
electronics > Accessories > Telephone & VoIP Accessories > Telephone Cables,https://www.amazon.ae/b?node=12304103031&ref=sr_nr_n_2,electronics , Accessories , Telephone & VoIP Accessories , Telephone Cables,,,,,,
electronics > Accessories > Telephone & VoIP Accessories > Telephone Headsets,https://www.amazon.ae/b?node=12304104031&ref=sr_nr_n_3,electronics , Accessories , Telephone & VoIP Accessories , Telephone Headsets,,,,,,
electronics > Camera & Photo > Accessories > Camera & Camcorder Batteries & Chargers,https://www.amazon.ae/b?node=12303907031&ref=sr_nr_n_1,electronics , Camera & Photo , Accessories , Camera & Camcorder Batteries & Chargers,,,,,,
electronics > Camera & Photo > Accessories > Camcorder & Video Accessories,https://www.amazon.ae/b?node=12303910031&ref=sr_nr_n_2,electronics , Camera & Photo , Accessories , Camcorder & Video Accessories,,,,,,
electronics > Camera & Photo > Accessories > Camera & Camcorder Rain Covers,https://www.amazon.ae/b?node=12303912031&ref=sr_nr_n_3,electronics , Camera & Photo , Accessories , Camera & Camcorder Rain Covers,,,,,,
electronics > Camera & Photo > Accessories > Camera Case & Bag Accessories,https://www.amazon.ae/b?node=12303914031&ref=sr_nr_n_4,electronics , Camera & Photo , Accessories , Camera Case & Bag Accessories,,,,,,
electronics > Camera & Photo > Accessories > Camera Bags & Cases,https://www.amazon.ae/b?node=12303915031&ref=sr_nr_n_5,electronics , Camera & Photo , Accessories , Camera Bags & Cases,,,,,,
electronics > Camera & Photo > Accessories > Digital Camera Accessories,https://www.amazon.ae/b?node=12303918031&ref=sr_nr_n_6,electronics , Camera & Photo , Accessories , Digital Camera Accessories,,,,,,
electronics > Camera & Photo > Accessories > Photographic Film,https://www.amazon.ae/b?node=12303921031&ref=sr_nr_n_7,electronics , Camera & Photo , Accessories , Photographic Film,,,,,,
electronics > Camera & Photo > Accessories > Camera Filters,https://www.amazon.ae/b?node=12303923031&ref=sr_nr_n_8,electronics , Camera & Photo , Accessories , Camera Filters,,,,,,
electronics > Camera & Photo > Accessories > Camera Flash Accessories,https://www.amazon.ae/b?node=12303924031&ref=sr_nr_n_9,electronics , Camera & Photo , Accessories , Camera Flash Accessories,,,,,,
electronics > Camera & Photo > Accessories > Camera Lens Accessories,https://www.amazon.ae/b?node=12303925031&ref=sr_nr_n_10,electronics , Camera & Photo , Accessories , Camera Lens Accessories,,,,,,
electronics > Camera & Photo > Accessories > Memory Cards,https://www.amazon.ae/b?node=12303761031&ref=sr_nr_n_11,electronics , Camera & Photo , Accessories , Memory Cards,,,,,,
electronics > Camera & Photo > Accessories > Photographic Lighting & Studio Equipment,https://www.amazon.ae/b?node=12303926031&ref=sr_nr_n_12,electronics , Camera & Photo , Accessories , Photographic Lighting & Studio Equipment,,,,,,
electronics > Camera & Photo > Accessories > Projector Accessories,https://www.amazon.ae/b?node=12303877031&ref=sr_nr_n_13,electronics , Camera & Photo , Accessories , Projector Accessories,,,,,,
electronics > Camera & Photo > Accessories > Photographic Storage Materials,https://www.amazon.ae/b?node=12303928031&ref=sr_nr_n_14,electronics , Camera & Photo , Accessories , Photographic Storage Materials,,,,,,
electronics > Camera & Photo > Accessories > Telescope Accessories,https://www.amazon.ae/b?node=12303929031&ref=sr_nr_n_15,electronics , Camera & Photo , Accessories , Telescope Accessories,,,,,,
electronics > Camera & Photo > Accessories > Tripod Accessories,https://www.amazon.ae/b?node=12303930031&ref=sr_nr_n_16,electronics , Camera & Photo , Accessories , Tripod Accessories,,,,,,
electronics > Camera & Photo > Action Cameras & Accessories > Action Cameras,https://www.amazon.ae/b?node=12285912031&ref=sr_nr_n_1,electronics , Camera & Photo , Action Cameras & Accessories , Action Cameras,,,,,,
electronics > Camera & Photo > Action Cameras & Accessories > Action Camera Cases,https://www.amazon.ae/b?node=12285915031&ref=sr_nr_n_2,electronics , Camera & Photo , Action Cameras & Accessories , Action Camera Cases,,,,,,
electronics > Camera & Photo > Action Cameras & Accessories > Action Camera Mounts,https://www.amazon.ae/b?node=12285916031&ref=sr_nr_n_3,electronics , Camera & Photo , Action Cameras & Accessories , Action Camera Mounts,,,,,,
"electronics > Camera & Photo > Binoculars, Telescopes & Optics > Binoculars",https://www.amazon.ae/b?node=12303932031&ref=sr_nr_n_1,electronics , Camera & Photo ," Binoculars, Telescopes & Optics ", Binoculars,,,,,,
"electronics > Camera & Photo > Binoculars, Telescopes & Optics > Microscopes",https://www.amazon.ae/b?node=12422877031&ref=sr_nr_n_2,electronics , Camera & Photo ," Binoculars, Telescopes & Optics ", Microscopes,,,,,,
"electronics > Camera & Photo > Binoculars, Telescopes & Optics > Monoculars",https://www.amazon.ae/b?node=12303933031&ref=sr_nr_n_3,electronics , Camera & Photo ," Binoculars, Telescopes & Optics ", Monoculars,,,,,,
"electronics > Camera & Photo > Binoculars, Telescopes & Optics > Telescopes",https://www.amazon.ae/b?node=12303938031&ref=sr_nr_n_4,electronics , Camera & Photo ," Binoculars, Telescopes & Optics ", Telescopes,,,,,,
electronics > Camera & Photo > Digital Cameras > All-in-One Digital Cameras,https://www.amazon.ae/b?node=12303940031&ref=sr_nr_n_1,electronics , Camera & Photo , Digital Cameras , All-in-One Digital Cameras,,,,,,
electronics > Camera & Photo > Digital Cameras > Digital SLR Cameras,https://www.amazon.ae/b?node=12304297031&ref=sr_nr_n_2,electronics , Camera & Photo , Digital Cameras , Digital SLR Cameras,,,,,,
electronics > Camera & Photo > Digital Cameras > Instant Digital Cameras,https://www.amazon.ae/b?node=22649427031&ref=sr_nr_n_3,electronics , Camera & Photo , Digital Cameras , Instant Digital Cameras,,,,,,
electronics > Camera & Photo > Digital Cameras > Mirrorless Cameras,https://www.amazon.ae/b?node=12304300031&ref=sr_nr_n_4,electronics , Camera & Photo , Digital Cameras , Mirrorless Cameras,,,,,,
electronics > Camera & Photo > Flashes > Macro & Ringlight Flashes,https://www.amazon.ae/b?node=12303952031&ref=sr_nr_n_1,electronics , Camera & Photo , Flashes , Macro & Ringlight Flashes,,,,,,
electronics > Camera & Photo > Lenses > Camera Lenses,https://www.amazon.ae/b?node=12303955031&ref=sr_nr_n_1,electronics , Camera & Photo , Lenses , Camera Lenses,,,,,,
electronics > Camera & Photo > Drones & Accessories > Remote- & App-Controlled Drones,https://www.amazon.ae/b?node=12123171031&ref=sr_nr_n_1,electronics , Camera & Photo , Drones & Accessories , Remote- & App-Controlled Drones,,,,,,
